Date,Category,Amount
2035-04-10,Transport,196.7631765712441
2035-04-11,Transport,29.617921863831164
2035-04-12,Clothing,92.57410530148127
2035-04-13,Household,198.04716799064116
2035-04-14,Food,146.62676101388973
2035-04-15,Transport,14.535444103213695
2035-04-16,Transport,180.28105363154043
2035-04-17,Food,29.29977798503754
2035-04-18,Food,12.51465212705547
2035-04-19,Transport,55.100902106085385
2035-04-20,Clothing,155.99511051005712
2035-04-21,Household,70.80970458266577
2035-04-22,Food,67.81211920456946
2035-04-23,Household,93.83223308716089
2035-04-24,Transport,123.76227059459134
2035-04-25,Food,107.95856909626755
2035-04-26,Entertainment,149.2324158353333
2035-04-27,Transport,142.3970327512541
2035-04-28,Household,22.3381179334076
2035-04-29,Food,77.83040277782968
2035-04-30,Transport,187.72467643500647
2035-05-01,Food,42.77435537460206
2035-05-02,Household,104.68292132744757
2035-05-03,Clothing,127.09870977697767
2035-05-04,Clothing,107.21833096204115
2035-05-05,Entertainment,26.76169379194909
2035-05-06,Household,80.48235309313408
2035-05-07,Clothing,134.66164812218247
2035-05-08,Clothing,126.95738067309198
2035-05-09,Transport,82.99585467063088
2035-05-10,Entertainment,129.74608544659816
2035-05-11,Transport,185.21043101059865
2035-05-12,Household,33.611040804897556
2035-05-13,Entertainment,19.168241437549682
2035-05-14,Entertainment,156.3182044730936
2035-05-15,Clothing,112.06981052060794
2035-05-16,Entertainment,21.679700431565685
2035-05-17,Clothing,72.98445069506099
2035-05-18,Household,33.338561333720506
2035-05-19,Entertainment,52.57829495724316
2035-05-20,Entertainment,169.77753434253137
2035-05-21,Clothing,82.09598578131815
2035-05-22,Household,170.3171336167553
2035-05-23,Food,44.644778446624834
2035-05-24,Transport,131.55046393780188
2035-05-25,Entertainment,140.6934978070346
2035-05-26,Household,60.338782984350665
2035-05-27,Clothing,122.115525139604
2035-05-28,Transport,160.72891101771646
2035-05-29,Clothing,112.98570310430338
2035-05-30,Transport,121.22812211015112
2035-05-31,Clothing,22.748656786940458
2035-06-01,Transport,150.31315981501612
2035-06-02,Transport,69.90218162954292
2035-06-03,Food,167.32653172890787
2035-06-04,Transport,157.5007943006623
2035-06-05,Clothing,170.37213314184504
2035-06-06,Clothing,172.04410517478468
2035-06-07,Entertainment,125.3797437431713
2035-06-08,Food,98.17968232750492
2035-06-09,Transport,23.687132765818504
2035-06-10,Entertainment,120.44201232474944
2035-06-11,Entertainment,162.94588597757922
2035-06-12,Entertainment,170.58584809224072
2035-06-13,Transport,150.79803339507419
2035-06-14,Clothing,30.4079948317235
2035-06-15,Household,23.5454042962287
2035-06-16,Transport,152.6252760897494
2035-06-17,Transport,47.71786476380086
2035-06-18,Entertainment,26.678519033784703
2035-06-19,Entertainment,191.60606992526502
2035-06-20,Clothing,50.14443024295222
2035-06-21,Clothing,107.80700409753855
2035-06-22,Entertainment,118.96398629687927
2035-06-23,Food,67.44761677703978
2035-06-24,Food,170.65029798947862
2035-06-25,Entertainment,59.714528149493134
2035-06-26,Food,128.91703586592408
2035-06-27,Clothing,122.63187619052466
2035-06-28,Transport,43.385812896480104
2035-06-29,Transport,100.60548060740295
2035-06-30,Food,49.90649940592039
2035-07-01,Food,111.08367797911554
2035-07-02,Clothing,12.799851991025337
2035-07-03,Household,98.91913480547
2035-07-04,Entertainment,147.92189471178688
2035-07-05,Entertainment,41.15705366778269
2035-07-06,Transport,178.99160608278407
2035-07-07,Food,35.539045883245535
2035-07-08,Household,64.95295119652044
2035-07-09,Household,21.033066681301566
2035-07-10,Household,72.87145757241252
2035-07-11,Transport,147.12963335169994
2035-07-12,Clothing,22.740481788847653
2035-07-13,Clothing,103.66460895898769
2035-07-14,Household,54.62722098444582
2035-07-15,Clothing,168.9695512347526
2035-07-16,Clothing,36.135674943202005
2035-07-17,Entertainment,118.4584953327558
2035-07-18,Entertainment,29.60809787041364
2035-07-19,Clothing,173.08131397484277
2035-07-20,Transport,94.86247550603672
2035-07-21,Clothing,142.27866031373216
2035-07-22,Transport,116.98157072407795
2035-07-23,Clothing,95.02727653226401
2035-07-24,Clothing,34.59723217895452
2035-07-25,Food,173.37986315675604
2035-07-26,Household,157.83260898004173
2035-07-27,Household,142.40717555785366
2035-07-28,Entertainment,151.0012534001564
2035-07-29,Entertainment,170.37830460393639
2035-07-30,Food,13.80085267854229
2035-07-31,Clothing,124.32571355534765
2035-08-01,Food,171.7667079285834
2035-08-02,Clothing,134.4194050729252
2035-08-03,Household,137.68657834303974
2035-08-04,Clothing,84.448249365997
2035-08-05,Food,133.19285566420263
2035-08-06,Transport,44.21905034102803
2035-08-07,Clothing,42.04199204467279
2035-08-08,Food,102.52953083499983
2035-08-09,Household,168.50640446151436
2035-08-10,Transport,110.93417924022854
2035-08-11,Entertainment,171.4115505156309
2035-08-12,Household,60.20255464421249
2035-08-13,Household,150.70338673773523
2035-08-14,Transport,39.749859953281714
2035-08-15,Food,182.8021258858038
2035-08-16,Clothing,27.29762250291799
2035-08-17,Entertainment,47.28420681972688
2035-08-18,Clothing,106.95173940743327
2035-08-19,Transport,101.69319786018185
2035-08-20,Household,144.13070738569942
2035-08-21,Transport,95.31740795427282
2035-08-22,Clothing,84.00199787281777
2035-08-23,Household,144.85476703361633
2035-08-24,Clothing,184.34819865256557
2035-08-25,Transport,43.11863368681633
2035-08-26,Household,73.88760843308359
2035-08-27,Food,13.654423710543101
2035-08-28,Transport,35.718148840092915
2035-08-29,Household,106.99060896635594
2035-08-30,Transport,88.32031937244807
2035-08-31,Household,162.46778520526027
2035-09-01,Household,46.995603242541776
2035-09-02,Entertainment,88.28197186571272
2035-09-03,Food,163.67843259524557
2035-09-04,Entertainment,140.6370503622099
2035-09-05,Food,153.36428473790065
2035-09-06,Food,69.52115539869743
2035-09-07,Food,105.35761381504311
2035-09-08,Transport,101.87736274107765
2035-09-09,Food,98.61741456209914
2035-09-10,Food,49.05505312047367
2035-09-11,Entertainment,180.6964523785034
2035-09-12,Clothing,170.31493489243425
2035-09-13,Food,101.28027087816324
2035-09-14,Transport,94.72747514367461
2035-09-15,Transport,24.049183893966223
2035-09-16,Food,72.56454920526198
2035-09-17,Household,81.59077973342482
2035-09-18,Clothing,123.05334732265473
2035-09-19,Clothing,133.6155872199621
2035-09-20,Food,186.81171688173302
2035-09-21,Food,166.77078246529126
2035-09-22,Clothing,154.7896594870688
2035-09-23,Clothing,22.595299941970474
2035-09-24,Transport,66.4187880807587
2035-09-25,Household,129.31290614214086
2035-09-26,Food,112.12718098714286
2035-09-27,Clothing,155.86347521578182
2035-09-28,Entertainment,21.99294832907595
2035-09-29,Clothing,182.73851937016116
2035-09-30,Transport,141.8408604402587
2035-10-01,Household,154.3468423690957
2035-10-02,Entertainment,170.91090361376493
2035-10-03,Transport,195.49807868307394
2035-10-04,Clothing,139.47418940584222
2035-10-05,Transport,138.9262584345325
2035-10-06,Food,35.218965666608774
2035-10-07,Entertainment,73.64125100876402
2035-10-08,Food,83.48419665988496
2035-10-09,Household,157.93039911663408
2035-10-10,Entertainment,192.6872086835691
2035-10-11,Entertainment,186.92524047821135
2035-10-12,Clothing,94.52859765694984
2035-10-13,Entertainment,132.00510315827395
2035-10-14,Transport,145.5734110478569
2035-10-15,Household,87.99045767520553
2035-10-16,Entertainment,69.9025222001467
2035-10-17,Food,138.26107441899256
2035-10-18,Clothing,92.26502635660356
2035-10-19,Food,179.90659228326862
2035-10-20,Clothing,24.45577277526074
2035-10-21,Transport,137.10978345195184
2035-10-22,Transport,152.35520288885817
2035-10-23,Household,82.41555233101312
2035-10-24,Household,82.9416791210424
2035-10-25,Food,79.48764407148849
2035-10-26,Transport,81.47601868926445
2035-10-27,Entertainment,25.11501268239698
2035-10-28,Entertainment,52.23178847105372
2035-10-29,Entertainment,170.6398724381461
2035-10-30,Transport,64.97400411197702
2035-10-31,Household,170.5095874932642
2035-11-01,Clothing,142.48398784498883
2035-11-02,Household,50.02730588713191
2035-11-03,Clothing,93.80519418908801
2035-11-04,Entertainment,73.79723444566385
2035-11-05,Clothing,59.75034854829281
2035-11-06,Clothing,175.99920240730629
2035-11-07,Food,98.23797509788
2035-11-08,Household,74.93208510166437
2035-11-09,Entertainment,22.314910758146652
2035-11-10,Household,66.26522431503997
2035-11-11,Food,132.32424434688068
2035-11-12,Food,34.47669380578144
2035-11-13,Transport,192.95267517187864
2035-11-14,Food,187.5590235195852
2035-11-15,Household,22.620632838263543
2035-11-16,Food,61.20138691988686
2035-11-17,Household,125.98882779459994
2035-11-18,Transport,109.53648571544201
2035-11-19,Entertainment,76.30613393245095
2035-11-20,Household,33.30463247591375
2035-11-21,Entertainment,53.826851682001454
2035-11-22,Food,74.05593745508267
2035-11-23,Clothing,42.391884500674905
2035-11-24,Entertainment,152.26684189039946
2035-11-25,Household,111.94153136037836
2035-11-26,Food,13.887590926763501
2035-11-27,Food,43.40940125991167
2035-11-28,Food,177.11684989936808
2035-11-29,Clothing,80.12390948062628
2035-11-30,Transport,17.256870456714328
2035-12-01,Food,157.82364451452676
2035-12-02,Clothing,158.5688442237174
2035-12-03,Household,153.23880891366576
2035-12-04,Household,45.256228439697836
2035-12-05,Transport,184.69469203193754
2035-12-06,Clothing,76.66657111626112
2035-12-07,Clothing,100.23697501131494
2035-12-08,Food,88.85434217071413
2035-12-09,Food,136.97846159281954
2035-12-10,Food,51.23535514604489
2035-12-11,Transport,37.47320358340406
2035-12-12,Household,85.38168315849431
2035-12-13,Transport,27.09548435020696
2035-12-14,Clothing,22.9493222949122
2035-12-15,Food,170.75856215733384
2035-12-16,Entertainment,100.49231388968998
2035-12-17,Household,66.47987180286346
2035-12-18,Clothing,28.94867509208623
2035-12-19,Entertainment,45.50376453709716
2035-12-20,Clothing,32.56892928660183
2035-12-21,Household,107.41142308738758
2035-12-22,Food,73.07403539515566
2035-12-23,Transport,81.8943031664842
2035-12-24,Household,36.749492897968395
2035-12-25,Transport,131.31284177237097
2035-12-26,Clothing,53.274542524278004
2035-12-27,Entertainment,72.81658317243412
2035-12-28,Food,59.143763083849855
2035-12-29,Entertainment,95.95161193161478
2035-12-30,Clothing,120.08881710306494
2035-12-31,Entertainment,145.18748167262856
2036-01-01,Food,31.723752852877322
2036-01-02,Food,44.70623452877618
2036-01-03,Food,53.262161617076536
2036-01-04,Clothing,118.80987129403641
2036-01-05,Food,74.26706243390228
2036-01-06,Clothing,121.81297565878111
2036-01-07,Household,27.96141137556036
2036-01-08,Food,156.03998471625053
2036-01-09,Entertainment,50.92127673675479
2036-01-10,Household,165.99755451079452
2036-01-11,Entertainment,196.74043038391224
2036-01-12,Transport,90.46542583202628
2036-01-13,Transport,19.468087638160505
2036-01-14,Transport,156.60104865383175
2036-01-15,Clothing,139.82889836395273
2036-01-16,Transport,144.74526506912588
2036-01-17,Clothing,21.974735504751393
2036-01-18,Transport,94.10497740659618
2036-01-19,Household,155.3900139293248
2036-01-20,Transport,136.67436039885814
2036-01-21,Clothing,155.49254012261895
2036-01-22,Entertainment,192.61542448807012
2036-01-23,Food,193.03151025262213
2036-01-24,Entertainment,16.58627512281693
2036-01-25,Food,190.51660392792374
2036-01-26,Household,111.89783712207027
2036-01-27,Entertainment,116.63244132239346
2036-01-28,Food,125.86258711858704
2036-01-29,Food,161.71132476671136
2036-01-30,Clothing,79.53099778498652
2036-01-31,Clothing,117.31575228336014
2036-02-01,Food,121.88997598029553
2036-02-02,Food,87.16048716665755
2036-02-03,Entertainment,32.48310533258312
2036-02-04,Entertainment,96.04137168873959
2036-02-05,Household,182.82142847608853
2036-02-06,Transport,149.34246181640952
2036-02-07,Household,28.034715942430974
2036-02-08,Clothing,69.19899739755944
2036-02-09,Entertainment,173.64527469734256
2036-02-10,Entertainment,56.87525038542216
2036-02-11,Transport,58.44192946942429
2036-02-12,Food,89.0164584097549
2036-02-13,Entertainment,154.28874476192794
2036-02-14,Household,47.42753001594362
2036-02-15,Household,20.202313178746373
2036-02-16,Food,151.5426761764971
2036-02-17,Transport,20.19459236873729
2036-02-18,Clothing,164.53023226542726
2036-02-19,Clothing,149.236316846321
2036-02-20,Household,199.4461821104647
2036-02-21,Food,165.23672281886653
2036-02-22,Entertainment,33.319969600783836
2036-02-23,Food,111.53314778961172
2036-02-24,Household,59.72027911275772
2036-02-25,Food,41.29962059320463
2036-02-26,Entertainment,142.03998943169705
2036-02-27,Transport,119.11582993878281
2036-02-28,Clothing,46.32498721613103
2036-02-29,Clothing,107.23894347548828
2036-03-01,Food,159.443847572292
2036-03-02,Transport,104.67594529127526
2036-03-03,Transport,111.56087238571152
2036-03-04,Food,65.2884290615236
2036-03-05,Entertainment,115.32473328023617
2036-03-06,Household,79.24092653743038
2036-03-07,Transport,91.1319908413999
2036-03-08,Transport,193.7536489061668
2036-03-09,Clothing,29.997884712880822
2036-03-10,Household,150.6954544344751
2036-03-11,Transport,79.64941476614626
2036-03-12,Clothing,162.1582825238002
2036-03-13,Household,170.5748850144722
2036-03-14,Transport,40.94185813332064
2036-03-15,Household,103.12485064202026
2036-03-16,Food,32.30410778382743
2036-03-17,Entertainment,83.06605693783362
2036-03-18,Household,117.48556735181674
2036-03-19,Entertainment,34.09621623868766
2036-03-20,Entertainment,63.156761834729686
2036-03-21,Entertainment,140.16880671889317
2036-03-22,Food,171.8119347587839
2036-03-23,Entertainment,128.3123631155991
2036-03-24,Entertainment,119.76730105525348
2036-03-25,Transport,56.205612763341755
2036-03-26,Transport,114.64703281918699
2036-03-27,Clothing,80.08213572431917
2036-03-28,Household,79.3083883206806
2036-03-29,Household,163.43115443573674
2036-03-30,Transport,33.19120749541101
2036-03-31,Transport,182.33443680414035
2036-04-01,Household,162.47797060473962
2036-04-02,Food,29.56735521785899
2036-04-03,Transport,70.48874805156203
2036-04-04,Transport,181.8678158112197
2036-04-05,Transport,188.1493051139433
2036-04-06,Entertainment,79.29987869151071
2036-04-07,Household,111.42056106173598
2036-04-08,Food,84.37996024085302
2036-04-09,Clothing,190.1054388709922
2036-04-10,Transport,83.58391803564734
2036-04-11,Household,49.588460163877265
2036-04-12,Food,81.72407566694767
2036-04-13,Household,195.33221070577693
2036-04-14,Food,159.61409178967838
2036-04-15,Household,50.85294483013212
2036-04-16,Clothing,21.159992706125195
2036-04-17,Transport,186.99228817995848
2036-04-18,Transport,130.3453219345954
2036-04-19,Clothing,82.09710678306982
2036-04-20,Household,38.76010399786153
2036-04-21,Transport,11.299406383611487
2036-04-22,Transport,140.93912239937944
2036-04-23,Transport,105.38186998227195
2036-04-24,Food,39.74453695880343
2036-04-25,Transport,36.41270083231619
2036-04-26,Clothing,93.66924916796374
2036-04-27,Food,130.38744024365843
2036-04-28,Clothing,179.58323968137947
2036-04-29,Transport,65.20462056967848
2036-04-30,Food,86.79535229623293
2036-05-01,Household,19.91327826327377
2036-05-02,Clothing,181.5934237129757
2036-05-03,Transport,35.92112938460867
2036-05-04,Entertainment,180.9646711998086
2036-05-05,Entertainment,28.904988007128033
2036-05-06,Food,171.55349919013224
2036-05-07,Entertainment,128.28468329990105
2036-05-08,Clothing,65.69978431013578
2036-05-09,Clothing,137.47833315785218
2036-05-10,Household,197.8149412798784
2036-05-11,Clothing,35.54695800163627
2036-05-12,Transport,137.1505725518424
2036-05-13,Clothing,31.424393200275752
2036-05-14,Entertainment,172.96072388724605
2036-05-15,Food,52.48877999010418
2036-05-16,Food,73.54041868404798
2036-05-17,Transport,83.61508085677646
2036-05-18,Entertainment,73.57197480500666
2036-05-19,Transport,23.007694271025972
2036-05-20,Transport,135.70531047632764
2036-05-21,Household,173.59658647332813
2036-05-22,Entertainment,195.32039793205706
2036-05-23,Food,138.50545869533042
2036-05-24,Entertainment,189.60351313336645
2036-05-25,Food,97.29666882914862
2036-05-26,Entertainment,175.63234667859797
2036-05-27,Transport,112.30250838029116
2036-05-28,Household,163.38251531893664
2036-05-29,Clothing,20.9298804749431
2036-05-30,Household,116.26865377025229
2036-05-31,Food,186.9708267184978
2036-06-01,Entertainment,36.76916687430797
2036-06-02,Clothing,184.69039366446216
2036-06-03,Transport,122.13924818112025
2036-06-04,Household,49.83324873248677
2036-06-05,Household,188.32614286260528
2036-06-06,Entertainment,185.55263498969586
2036-06-07,Household,103.51169251153873
2036-06-08,Clothing,198.91301515410316
2036-06-09,Clothing,46.900845463307455
2036-06-10,Clothing,29.454083868615484
2036-06-11,Food,133.84692000471466
2036-06-12,Entertainment,169.23875748942584
2036-06-13,Entertainment,179.42777850476307
2036-06-14,Entertainment,76.42763259141806
2036-06-15,Household,148.75427428380868
2036-06-16,Transport,143.79979195924355
2036-06-17,Food,100.56171803231629
2036-06-18,Entertainment,65.38771651949557
2036-06-19,Clothing,38.43639614000662
2036-06-20,Household,30.27257709844341
2036-06-21,Transport,55.84721669188608
2036-06-22,Household,143.40662651772473
2036-06-23,Entertainment,189.04971648790672
2036-06-24,Clothing,133.71015770458567
2036-06-25,Clothing,95.96982639873917
2036-06-26,Entertainment,137.7885310521057
2036-06-27,Transport,17.39274646515712
2036-06-28,Entertainment,138.39543267110795
2036-06-29,Household,52.22783264697884
2036-06-30,Transport,153.85684651515476
2036-07-01,Household,78.08430313933272
2036-07-02,Food,170.09672529716602
2036-07-03,Food,12.477841092614113
2036-07-04,Household,45.54418061168075
2036-07-05,Food,14.845646017969772
2036-07-06,Food,65.29765736646434
2036-07-07,Food,14.21761641673805
2036-07-08,Transport,129.475127005785
2036-07-09,Household,49.955990574577605
2036-07-10,Food,77.833650588099
2036-07-11,Entertainment,11.692533949969576
2036-07-12,Transport,199.83393595233974
2036-07-13,Household,76.39791800919234
2036-07-14,Clothing,132.60169078540048
2036-07-15,Clothing,81.61479742184764
2036-07-16,Household,99.7719685408427
2036-07-17,Food,62.24143275627117
2036-07-18,Transport,139.8742745137747
2036-07-19,Clothing,88.04353167404129
2036-07-20,Household,144.31038979247404
2036-07-21,Clothing,52.94773562325051
2036-07-22,Clothing,125.14866139211748
2036-07-23,Household,105.01992150787669
2036-07-24,Entertainment,95.0647243142275
2036-07-25,Household,123.50896061600095
2036-07-26,Transport,76.5707772893571
2036-07-27,Transport,164.60414633331192
2036-07-28,Household,37.883192123853775
2036-07-29,Transport,144.69874192296692
2036-07-30,Food,90.33690708627887
2036-07-31,Entertainment,177.60103403178675
2036-08-01,Food,38.72225129150266
2036-08-02,Entertainment,108.2095975264371
2036-08-03,Entertainment,189.96957448819398
2036-08-04,Food,15.418263194619811
2036-08-05,Entertainment,62.16240914326575
2036-08-06,Household,132.44617982988714
2036-08-07,Household,69.36984518646355
2036-08-08,Household,120.42161671867275
2036-08-09,Food,36.95865368995758
2036-08-10,Entertainment,23.95745602241799
2036-08-11,Entertainment,72.98267643510573
2036-08-12,Food,161.06160489944438
2036-08-13,Clothing,154.56334073507315
2036-08-14,Household,142.80366871800663
2036-08-15,Household,59.79062678664632
2036-08-16,Clothing,179.22618208323414
2036-08-17,Clothing,150.80735705330886
2036-08-18,Clothing,172.40107001384507
2036-08-19,Clothing,39.93480896023713
2036-08-20,Food,59.29603722905045
2036-08-21,Transport,112.32669290632064
2036-08-22,Food,49.4069142315465
2036-08-23,Clothing,41.16050710204731
2036-08-24,Clothing,44.38408528607735
2036-08-25,Food,107.49372875815496
2036-08-26,Clothing,148.5142620218345
2036-08-27,Entertainment,127.85139885373849
2036-08-28,Household,86.40095693196179
2036-08-29,Transport,186.3988727743993
2036-08-30,Transport,141.21999516744444
2036-08-31,Transport,193.71325512898056
2036-09-01,Household,127.37982524576968
2036-09-02,Transport,53.2373758883575
2036-09-03,Household,124.62297908183695
2036-09-04,Clothing,63.93711259963467
2036-09-05,Food,28.722950193203094
2036-09-06,Entertainment,107.1465070619318
2036-09-07,Entertainment,105.954312132374
2036-09-08,Household,54.57324228273949
2036-09-09,Household,65.44766238520052
2036-09-10,Food,180.5019506466675
2036-09-11,Food,19.265939105333544
2036-09-12,Food,192.935008794449
2036-09-13,Clothing,89.71120690515936
2036-09-14,Household,164.06154744101784
2036-09-15,Entertainment,27.943176186724425
2036-09-16,Food,160.455871608098
2036-09-17,Food,140.2074568365015
2036-09-18,Transport,33.9376076640641
2036-09-19,Food,160.45512707319642
2036-09-20,Clothing,153.35264145615466
2036-09-21,Food,187.44268376103756
2036-09-22,Clothing,113.39017464637162
2036-09-23,Transport,55.82137911587061
2036-09-24,Entertainment,186.6123423385924
2036-09-25,Clothing,100.55023683207793
2036-09-26,Household,19.045651886866402
2036-09-27,Food,61.39303696035008
2036-09-28,Clothing,155.9834757530603
2036-09-29,Entertainment,80.61439008381957
2036-09-30,Transport,98.1494301040493
2036-10-01,Entertainment,134.95528498153317
2036-10-02,Food,22.191638800511534
2036-10-03,Entertainment,195.81480334066543
2036-10-04,Transport,26.9488408302308
2036-10-05,Household,108.18803786669908
2036-10-06,Entertainment,84.66178912848967
2036-10-07,Transport,152.79117551686707
2036-10-08,Entertainment,93.96063194228
2036-10-09,Household,52.859333081133116
2036-10-10,Household,76.64072393975205
2036-10-11,Household,105.64215020815358
2036-10-12,Household,79.66361300140655
2036-10-13,Clothing,176.67709752641704
2036-10-14,Transport,96.43929239111046
2036-10-15,Food,179.28985146640377
2036-10-16,Transport,161.00336066816848
2036-10-17,Clothing,131.2152842765229
2036-10-18,Household,141.09820324359714
2036-10-19,Food,166.3483271840835
2036-10-20,Food,119.28877176512856
2036-10-21,Entertainment,51.742063138995235
2036-10-22,Transport,122.9523432689579
2036-10-23,Food,185.589380269033
2036-10-24,Food,119.32953639288291
2036-10-25,Food,15.548311178433295
2036-10-26,Food,144.02322115507616
2036-10-27,Clothing,88.19128463972916
2036-10-28,Household,71.94831113788385
2036-10-29,Household,33.755246106229635
2036-10-30,Transport,36.445775644962765
2036-10-31,Clothing,63.11129939731516
2036-11-01,Transport,193.9588621633273
2036-11-02,Food,146.24155952591587
2036-11-03,Household,14.854555930902157
2036-11-04,Household,91.90501582100946
2036-11-05,Entertainment,128.71170441788462
2036-11-06,Household,176.96361785390204
2036-11-07,Clothing,15.721969352670797
2036-11-08,Transport,93.2735883259415
2036-11-09,Entertainment,89.50052353892706
2036-11-10,Food,18.100740721822675
2036-11-11,Entertainment,106.318555269946
2036-11-12,Clothing,135.2479921337176
2036-11-13,Entertainment,89.18812157921445
2036-11-14,Food,197.34048546456137
2036-11-15,Food,174.0250827511316
2036-11-16,Entertainment,73.67359264809575
2036-11-17,Entertainment,53.460706034221154
2036-11-18,Transport,111.04929144541391
2036-11-19,Entertainment,179.36773901238334
2036-11-20,Entertainment,104.74144797508264
2036-11-21,Entertainment,154.74755127205134
2036-11-22,Clothing,133.57348816602058
2036-11-23,Transport,147.23650539208003
2036-11-24,Entertainment,170.65647587694295
2036-11-25,Entertainment,88.32254413135225
2036-11-26,Food,120.57491929037252
2036-11-27,Clothing,182.98795585827978
2036-11-28,Household,159.7955932673629
2036-11-29,Transport,61.75227435957164
2036-11-30,Entertainment,47.77270368924365
2036-12-01,Clothing,132.37830590544223
2036-12-02,Household,194.91200408462217
2036-12-03,Household,73.80432422521014
2036-12-04,Clothing,151.75946719698882
2036-12-05,Clothing,106.27976811755
2036-12-06,Entertainment,75.46980158953613
2036-12-07,Transport,145.48696602055048
2036-12-08,Clothing,53.21301886623173
2036-12-09,Transport,112.98352844946092
2036-12-10,Household,116.81207754346508
2036-12-11,Household,159.31395680259803
2036-12-12,Transport,92.43907837680845
2036-12-13,Food,143.9842385010536
2036-12-14,Entertainment,93.93429556459593
2036-12-15,Household,94.96384183142679
2036-12-16,Clothing,95.87074350024258
2036-12-17,Transport,83.36148841964953
2036-12-18,Household,120.28095016119151
2036-12-19,Transport,64.2061932287572
2036-12-20,Food,193.14179854586206
2036-12-21,Transport,62.19043251811491
2036-12-22,Food,28.3654315345524
2036-12-23,Household,55.43943485395801
2036-12-24,Transport,79.38550701784855
2036-12-25,Food,58.70475601489742
2036-12-26,Entertainment,20.70247575014205
2036-12-27,Clothing,114.87802466769156
2036-12-28,Transport,116.67224742471595
2036-12-29,Clothing,35.90442663897622
2036-12-30,Transport,161.57068557361683
2036-12-31,Entertainment,28.88728531196182
2037-01-01,Clothing,10.812466041208035
2037-01-02,Household,89.67885439721825
2037-01-03,Entertainment,57.54875439817319
2037-01-04,Clothing,68.89647197610608
2037-01-05,Entertainment,92.36681596196648
2037-01-06,Entertainment,193.9437916754345
2037-01-07,Entertainment,67.45719844397465
2037-01-08,Entertainment,64.41584382389621
2037-01-09,Food,159.10944739248401
2037-01-10,Household,112.81980146330835
2037-01-11,Transport,127.91408032927025
2037-01-12,Household,152.4583325348766
2037-01-13,Clothing,73.90260540931402
2037-01-14,Entertainment,35.996870708383156
2037-01-15,Transport,112.50838682767831
2037-01-16,Entertainment,113.76654535189896
2037-01-17,Entertainment,83.40814144272288
2037-01-18,Entertainment,179.13431723233285
2037-01-19,Transport,42.90648771722009
2037-01-20,Clothing,18.786890949402057
2037-01-21,Transport,162.49288649688344
2037-01-22,Food,159.91777646652713
2037-01-23,Food,83.06957593700399
2037-01-24,Transport,11.26321022696528
2037-01-25,Household,25.869532256433274
2037-01-26,Food,134.76428064819748
2037-01-27,Household,13.800316829918435
2037-01-28,Entertainment,92.28577678824843
2037-01-29,Household,142.13738093264732
2037-01-30,Food,127.67115981928258
2037-01-31,Entertainment,114.46151162800541
2037-02-01,Entertainment,108.58919722356994
2037-02-02,Food,192.00998756876749
2037-02-03,Entertainment,65.14760673698174
2037-02-04,Transport,192.13052928533892
2037-02-05,Transport,181.9514371027831
2037-02-06,Transport,107.64440242415564
2037-02-07,Entertainment,51.174133977471456
2037-02-08,Transport,30.070756991822808
2037-02-09,Clothing,187.36693899905654
2037-02-10,Clothing,162.6614822394447
2037-02-11,Transport,57.85693689499643
2037-02-12,Clothing,51.14933224745719
2037-02-13,Household,134.87680120839477
2037-02-14,Transport,122.24253151439328
2037-02-15,Transport,59.97779069917206
2037-02-16,Clothing,29.03301999167323
2037-02-17,Household,199.59394237274634
2037-02-18,Entertainment,145.90917435418146
2037-02-19,Food,55.9778871374017
2037-02-20,Clothing,99.87919459062344
2037-02-21,Household,103.368791316457
2037-02-22,Clothing,83.0759837617887
2037-02-23,Transport,145.36783353262462
2037-02-24,Clothing,22.122284466792557
2037-02-25,Transport,61.00603232473529
2037-02-26,Transport,187.69042592626568
2037-02-27,Household,161.42124718187344
2037-02-28,Household,186.42112550221037
2037-03-01,Transport,143.45740461668854
2037-03-02,Household,26.801695560592975
2037-03-03,Food,146.6454845002104
2037-03-04,Transport,33.17224855055735
2037-03-05,Entertainment,144.904657112554
2037-03-06,Food,60.923311542812854
2037-03-07,Entertainment,44.01360906681039
2037-03-08,Clothing,179.00426699451288
2037-03-09,Food,81.12890146875972
2037-03-10,Clothing,193.03653477012088
2037-03-11,Transport,16.83075365112958
2037-03-12,Household,155.57219911341286
2037-03-13,Food,119.60370514333482
2037-03-14,Household,40.83756884780627
2037-03-15,Food,157.87595922493853
2037-03-16,Clothing,134.12436514752812
2037-03-17,Transport,199.04588176536956
2037-03-18,Entertainment,44.02298389098223
2037-03-19,Food,42.85774269716503
2037-03-20,Transport,36.031212569361344
2037-03-21,Household,60.9509142419605
2037-03-22,Household,58.83444767640006
2037-03-23,Clothing,85.0581605552152
2037-03-24,Clothing,126.6618929573927
2037-03-25,Clothing,174.22447573009848
2037-03-26,Food,46.696552063984846
2037-03-27,Entertainment,100.60619333566838
2037-03-28,Household,194.5361900137536
2037-03-29,Food,17.29841429052186
2037-03-30,Household,16.184411318547685
2037-03-31,Food,159.71465155017998
2037-04-01,Clothing,94.46443894605241
2037-04-02,Food,87.00953387725893
2037-04-03,Entertainment,79.42446156969551
2037-04-04,Entertainment,57.58491710631325
2037-04-05,Food,83.22768142737938
2037-04-06,Household,174.64199414518274
2037-04-07,Household,103.44554815931367
2037-04-08,Clothing,68.32762617712544
